"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Ciprofloxacin";"Enterococcus faecium";5;93;0;0;0;2;2;4;2;1;1;1;2;3;4;2;2;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;123
"Ciprofloxacin";"Escherichia coli";5;2916;7;42;44;64;79;94;72;70;33;28;25;39;68;95;127;248;395;443;497;609;994;1754;2690;4224;4514;4317;3609;2746;2195;1543;955;601;323;178;58;31;14;14;4;5;3;2;1;4;25;13;36774
"Ciprofloxacin";"Escherichia coli ATCC 25922";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;2;12;20;120;207;290;331;265;172;81;34;12;3;2;0;0;0;0;0;0;0;0;0;0;;24;1555
"Ciprofloxacin";"Haemophilus influenzae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;4;10;18;32;47;66;65;78;68;56;44;21;12;5;2;1;1;0;0;1;30;4;539
"Ciprofloxacin";"Haemophilus influenzae ATCC 49766";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;20;21;18;10;1;0;0;0;0;0;0;0;0;0;0;0;;2;80
"Ciprofloxacin";"Hafnia alvei";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;3;5;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;2;17
"Ciprofloxacin";"Kingella kingae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;4;8;17;20;18;16;11;15;11;10;6;7;3;3;0;0;0;0;;1;159
"Ciprofloxacin";"Klebsiella aerogenes";5;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;2;8;5;8;13;23;31;49;61;63;57;30;26;19;15;17;10;4;4;1;0;0;0;0;0;0;0;0;0;0;;6;450
"Ciprofloxacin";"Klebsiella oxytoca";5;2;0;0;0;0;0;2;1;3;0;2;4;1;2;2;5;4;19;10;14;33;50;107;155;265;257;212;148;93;52;27;14;10;3;4;1;0;1;0;0;0;0;0;0;0;;7;1503
"Ciprofloxacin";"Klebsiella pneumoniae";5;96;0;4;4;7;4;2;4;13;20;9;24;22;20;35;49;77;93;99;138;226;412;622;609;572;336;221;132;75;53;21;11;6;6;3;0;1;1;0;0;0;0;0;0;0;22;11;4027
"Ciprofloxacin";"Moraxella catarrhalis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;10;7;22;27;29;43;56;55;56;24;17;12;11;2;3;1;1;0;0;0;1;0;0;25;5;385
"Ciprofloxacin";"Morganella morganii";5;5;0;0;0;0;0;1;1;0;1;2;1;0;3;5;6;9;10;4;1;4;6;9;18;30;35;32;25;34;22;19;16;5;5;5;0;0;0;0;1;0;0;0;0;0;;7;315
"Ciprofloxacin";"Pasteurella multocida";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;13;10;20;28;36;36;33;38;12;22;9;5;3;5;7;6;6;6;7;0;2;27;5;312
"Ciprofloxacin";"Proteus mirabilis";5;40;1;0;2;3;0;7;4;2;1;5;3;8;4;6;10;24;28;21;21;11;19;37;59;100;130;230;239;267;292;247;208;171;85;45;19;8;1;2;1;2;0;0;0;0;;9;2363
"Ciprofloxacin";"Proteus vulgaris";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;6;10;8;11;13;19;33;15;18;14;19;8;9;8;3;1;0;0;0;0;0;0;0;0;0;;6;200
"Ciprofloxacin";"Providencia rettgeri";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;8;2;6;3;9;4;11;8;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;61
"Ciprofloxacin";"Pseudomonas aeruginosa";5;170;1;8;5;19;22;17;15;17;19;31;23;22;19;45;28;34;33;57;92;112;137;168;210;345;439;545;478;368;253;166;76;38;21;25;6;13;3;8;0;2;1;0;1;4;25;9;4096
"Ciprofloxacin";"Pseudomonas aeruginosa ATCC 27853";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;34;119;264;443;520;264;101;25;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20;1787
"Ciprofloxacin";"Pseudomonas fluorescens group";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;0;3;2;2;1;1;0;1;1;0;0;0;0;0;0;0;0;;2;21
"Ciprofloxacin";"Pseudomonas putida group";5;7;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;4;1;0;5;9;10;17;12;11;8;2;3;3;3;2;3;1;2;0;0;0;0;1;0;0;0;0;;1;113
"Ciprofloxacin";"Pseudomonas spp (non-aeruginosa)";5;11;0;0;2;2;1;1;1;2;1;1;1;1;1;1;1;4;3;4;2;2;7;13;16;25;23;23;25;12;10;14;12;9;10;6;3;3;0;0;0;2;0;0;0;0;;7;255
"Ciprofloxacin";"Pseudomonas stutzeri group";5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;5;2;4;7;4;5;4;0;1;0;0;0;0;0;0;0;0;;2;40
"Ciprofloxacin";"Salmonella enteritidis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10
"Ciprofloxacin";"Salmonella spp";5;1;0;0;0;0;1;1;1;0;0;0;1;2;0;1;7;5;7;16;17;22;27;34;36;51;63;100;85;80;69;66;45;29;19;11;2;1;0;0;0;0;0;0;0;0;;6;800
"Ciprofloxacin";"Serratia marcescens";5;0;0;1;0;2;0;3;2;2;3;0;4;6;5;5;1;4;9;8;4;16;25;47;42;56;42;30;20;12;11;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;364
"Ciprofloxacin";"Shigella boydii";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;12
"Ciprofloxacin";"Shigella dysenteriae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Ciprofloxacin";"Shigella flexneri";5;1;0;0;0;0;2;2;1;2;1;0;0;0;1;0;0;0;0;2;0;3;1;2;2;10;6;4;10;11;5;8;2;4;2;0;0;0;0;0;0;0;0;0;1;0;;1;83
"Ciprofloxacin";"Shigella sonnei";5;1;0;0;0;1;0;2;7;5;5;1;0;0;0;0;0;1;1;3;4;3;3;6;7;7;5;9;11;15;8;4;5;3;0;3;1;0;0;0;0;0;0;0;0;0;;3;121
"Ciprofloxacin";"Shigella spp";5;2;0;0;0;0;2;4;7;7;6;1;0;0;1;0;0;0;1;5;3;5;5;9;9;19;11;16;21;25;14;13;7;7;2;3;1;0;0;0;0;0;0;0;1;0;;1;207
"Ciprofloxacin";"Staphylococcus aureus";5;212;0;4;3;2;3;1;3;5;1;4;6;12;15;30;32;58;83;129;142;130;129;102;84;65;30;17;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20;8;1311
"Ciprofloxacin";"Staphylococcus aureus ATCC 29213";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;40;25;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;95
"Ciprofloxacin";"Staphylococcus aureus MRSA";5;157;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;3;3;4;6;3;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;192
"Ciprofloxacin";"Staphylococcus aureus MSSA";5;17;0;1;1;0;0;0;0;2;0;1;3;0;2;4;10;23;34;41;46;45;52;40;34;22;11;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;399
"Ciprofloxacin";"Staphylococcus capitis";5;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;6;8;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Ciprofloxacin";"Staphylococcus coagulase negative";5;165;1;0;1;2;4;5;4;5;4;3;4;3;5;2;6;3;3;3;8;13;17;20;34;43;57;40;34;25;22;7;0;2;2;2;0;1;0;0;0;1;0;0;0;0;24;5;551
"Ciprofloxacin";"Staphylococcus cohnii";5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Ciprofloxacin";"Staphylococcus epidermidis";5;27;0;0;0;1;0;2;1;0;0;2;2;0;0;0;0;0;0;0;0;0;2;2;3;2;11;4;5;7;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Ciprofloxacin";"Staphylococcus haemolyticus";5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;3;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Ciprofloxacin";"Staphylococcus hominis";5;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Ciprofloxacin";"Staphylococcus saprophyticus";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;18;26;71;103;97;97;47;21;5;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;22;3;499
"Ciprofloxacin";"Streptococcus pneumoniae";5;11;0;0;1;0;1;0;1;3;0;0;1;2;6;13;15;27;26;26;11;5;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;156
"Ciprofloxacin";"Streptococcus pneumoniae ATCC 49619";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;29;21;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;76
"Ciprofloxacin";"Yersinia enterocolitica";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;0;8;9;21;36;35;44;34;9;5;0;0;0;0;0;0;0;0;0;0;0;0;;4;215
"Clindamycin";"Corynebacterium afermentans";2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9
"Clindamycin";"Corynebacterium amycolatum";2;73;0;0;0;1;0;0;0;0;0;0;1;0;0;3;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;87
"Clindamycin";"Corynebacterium aurimucosum";2;3;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8
"Clindamycin";"Corynebacterium glucuronolyticum";2;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Clindamycin";"Corynebacterium jeikeium";2;54;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;59
"Clindamycin";"Corynebacterium propinquum";2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;7
"Clindamycin";"Corynebacterium pseudodiphtheriticum";2;53;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;59
"Clindamycin";"Corynebacterium singulare";2;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;4
"Clindamycin";"Corynebacterium spp";2;372;0;1;2;10;6;7;6;6;2;4;2;1;0;4;3;5;3;5;3;0;2;3;2;4;2;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;5;461
"Clindamycin";"Corynebacterium striatum";2;79;0;0;1;3;2;5;4;5;1;2;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;107
"Clindamycin";"Corynebacterium urealyticum";2;35;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;2;2;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;51
"Clindamycin";"Staphylococcus aureus";2;687;28;2;8;17;11;8;4;3;4;3;6;16;24;51;75;393;1078;2690;4863;6061;4860;2716;1168;561;239;134;47;37;18;13;7;5;2;4;5;1;2;0;0;1;0;0;0;0;22;13;25852
"Clindamycin";"Staphylococcus aureus ATCC 29213";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;38;152;394;522;387;140;34;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;1682
"Clindamycin";"Staphylococcus aureus MRSA";2;71;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;2;12;22;29;33;7;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;187
"Clindamycin";"Staphylococcus aureus MSSA";2;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;9;17;52;91;104;58;34;9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;391
"Clindamycin";"Staphylococcus capitis";2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;17;18;27;38;24;22;7;10;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;209
"Clindamycin";"Staphylococcus caprae";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Clindamycin";"Staphylococcus coagulase negative";2;286;25;0;1;0;0;2;0;1;1;2;1;3;1;4;4;11;19;28;43;81;99;101;104;106;61;49;19;16;5;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;22;7;1079
"Clindamycin";"Staphylococcus cohnii";2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Clindamycin";"Staphylococcus epidermidis";2;694;0;0;2;0;1;1;3;4;2;5;3;5;3;3;3;4;10;43;52;93;138;162;126;92;55;27;14;9;6;1;1;3;1;0;0;1;0;1;0;0;0;0;0;0;;5;1568
"Clindamycin";"Staphylococcus haemolyticus";2;8;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;3;2;2;1;3;4;4;5;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;3;41
"Clindamycin";"Staphylococcus hominis";2;56;0;2;0;1;2;1;0;0;0;0;0;1;0;0;0;5;2;10;15;30;45;57;46;43;46;24;13;4;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;417
"Clindamycin";"Staphylococcus lugdunensis";2;71;0;0;1;5;2;1;2;1;0;2;0;0;3;0;1;2;2;2;7;23;55;79;114;165;115;165;82;52;17;14;3;7;2;6;0;0;0;1;0;0;0;0;0;0;22;7;1002
"Clindamycin";"Staphylococcus pettenkoferi";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;8;4;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;35
"Clindamycin";"Staphylococcus warneri";2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;2;2;4;5;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;30
"Clindamycin";"Streptococcus agalactiae";2;66;0;0;0;0;1;3;2;7;5;2;2;8;24;69;134;225;226;156;90;35;18;6;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;1087
"Clindamycin";"Streptococcus anginosus";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;2;13
"Clindamycin";"Streptococcus bovis";2;3;0;0;0;0;0;0;0;0;0;0;0;1;1;6;6;3;3;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;33
"Clindamycin";"Streptococcus dysgalactiae";2;77;0;0;0;1;1;0;1;1;0;2;4;29;68;183;303;380;397;239;160;56;24;13;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;1949
"Clindamycin";"Streptococcus gordonii";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Clindamycin";"Streptococcus group C";2;14;0;0;0;1;0;2;0;0;1;0;3;0;1;8;25;40;65;76;60;30;15;6;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;355
"Clindamycin";"Streptococcus group G";2;58;1;0;0;0;0;0;0;0;0;0;1;0;9;24;53;103;138;101;93;47;32;13;11;6;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;3;694
"Clindamycin";"Streptococcus milleri";2;21;0;0;0;1;0;0;1;1;0;1;1;0;3;5;2;9;15;24;44;63;63;59;53;41;42;31;19;24;13;20;5;11;2;19;0;4;2;4;3;2;0;3;0;3;;6;614
"Clindamycin";"Streptococcus mitis";2;11;0;1;0;0;0;0;0;0;1;2;0;1;0;0;4;8;18;34;20;18;28;19;11;10;7;2;3;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;209
"Clindamycin";"Streptococcus oralis";2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;3;2;3;4;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Clindamycin";"Streptococcus parasanguis";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Clindamycin";"Streptococcus pneumoniae";2;158;0;0;0;2;1;3;1;5;5;5;3;1;21;54;101;122;257;325;408;446;352;270;162;115;61;37;13;9;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;19;9;2943
"Clindamycin";"Streptococcus pneumoniae ATCC 49619";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27;184;408;489;376;161;53;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;16;1711
"Clindamycin";"Streptococcus pyogenes";2;39;0;0;0;1;0;0;0;2;2;0;1;14;32;118;215;325;443;475;467;402;269;163;103;63;32;26;13;4;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;17;9;3217
"Clindamycin";"Streptococcus pyogenes CCUG 25571";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;9;48;67;54;53;35;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;294
"Clindamycin";"Streptococcus salivarius";2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;5;9;3;18;9;6;4;2;3;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;;5;68
"Clindamycin";"Streptococcus sanguinis";2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;5;10;6;9;9;9;6;8;8;6;2;4;5;1;1;4;0;0;0;0;0;0;1;0;1;0;0;;7;109
"Clindamycin";"Streptococcus viridans";2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;5;4;4;1;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26
"Clindamycin";"Streptococcus, viridans group";2;13;0;0;1;0;0;0;0;1;1;0;0;0;1;0;5;4;5;10;12;11;27;17;16;14;10;4;4;5;3;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;;4;169
"Doripenem";"Acinetobacter baumannii";10;35;2;3;1;2;2;0;1;4;1;2;1;0;0;0;2;1;0;0;0;4;1;4;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;72
"Doripenem";"Acinetobacter pittii";10;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;6;3;9;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;38
"Doripenem";"Acinetobacter spp";10;37;3;3;1;2;2;0;1;4;1;2;1;1;1;2;3;1;3;5;11;26;37;43;19;19;2;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;244
"Doripenem";"Citrobacter amalonaticus";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1
"Doripenem";"Citrobacter freundii";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;16;16;26;7;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;80
"Doripenem";"Citrobacter koseri";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;5;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;20
"Doripenem";"Enterobacter cloacae";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;11;18;23;22;16;6;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;110
"Doripenem";"Escherichia coli";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;5;6;17;32;134;190;135;49;21;9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;27;4;610
"Doripenem";"Escherichia coli ATCC 25922";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21;27;29;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;90
"Doripenem";"Haemophilus influenzae";10;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;5;5;5;13;16;17;42;29;33;22;26;20;7;4;4;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;22;2;257
"Doripenem";"Haemophilus influenzae ATCC 49766";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;11;5;11;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;40
"Doripenem";"Klebsiella aerogenes";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;2;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;19
"Doripenem";"Klebsiella oxytoca";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;9;12;34;28;23;16;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;132
"Doripenem";"Klebsiella pneumoniae";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;9;20;31;44;25;17;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;158
"Doripenem";"Moraxella catarrhalis";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;19;22;26;21;16;9;2;1;1;2;0;0;0;0;33;2;131
"Doripenem";"Morganella morganii";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;9;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;25
"Doripenem";"Proteus mirabilis";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;21;43;52;32;19;9;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;194
"Doripenem";"Pseudomonas aeruginosa";10;18;0;3;1;5;1;3;2;2;3;4;7;3;6;9;2;7;4;8;11;18;14;17;27;38;47;59;65;39;35;29;14;14;4;4;1;1;0;1;2;0;0;0;0;0;27;3;528
"Doripenem";"Pseudomonas aeruginosa ATCC 27853";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;4;13;31;48;36;28;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;175
"Doripenem";"Pseudomonas fluorescens group";10;1;0;0;0;0;1;0;1;1;0;0;2;0;1;2;3;1;0;2;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Doripenem";"Pseudomonas putida group";10;11;0;0;1;0;0;0;0;0;0;0;1;2;0;3;1;2;4;4;12;16;10;12;4;3;0;0;0;0;2;7;5;5;3;3;1;0;0;0;0;0;1;0;0;0;;1;113
"Doripenem";"Pseudomonas spp (non-aeruginosa)";10;13;0;0;1;0;1;2;1;2;0;2;4;2;1;5;4;3;6;9;13;18;15;17;9;4;8;5;10;3;4;11;9;7;4;4;1;0;0;0;0;0;1;0;0;0;;2;199
"Doripenem";"Pseudomonas stutzeri group";10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;4;4;5;3;2;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;;1;35
"Doripenem";"Streptococcus anginosus";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;;1;6
"Doripenem";"Streptococcus mitis";10;2;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;2;2;3;1;0;0;0;0;1;5;4;6;7;0;3;5;3;3;0;3;3;0;0;0;0;0;0;0;;3;57
"Doripenem";"Streptococcus oralis";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;1;0;1;1;3;0;0;2;5;1;0;0;1;0;0;0;0;0;0;0;;1;21
