"Antimicrobial";"Bacterium";"M0.002";"M0.004";"M0.008";"M0.016";"M0.032";"M0.064";"M0.125";"M0.25";"M0.5";"M1";"M2";"M4";"M8";"M16";"M32";"M64";"M128";"M256";"M512";"ECOFF";"Distributions";"Observations"
"Itraconazole";"Candida parapsilosis Etest";0;0;2;16;12;20;21;6;7;3;0;1;0;0;0;0;0;0;0;;7;88
"Itraconazole";"Candida parapsilosis EUCAST";0;0;0;217;270;114;43;38;14;3;0;0;0;0;0;0;0;0;0;0.125;11;699
"Itraconazole";"Candida pintolopesii EUCAST";0;0;0;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;4;7
"Itraconazole";"Candida sake DIN";0;0;0;6;9;5;2;2;3;0;0;0;0;0;0;0;0;0;0;;1;27
"Itraconazole";"Candida tropicalis DIN";0;0;34;44;97;149;144;105;43;43;14;2;0;2;3;0;0;0;0;;1;680
"Itraconazole";"Candida tropicalis Etest";0;0;0;21;5;8;9;16;9;10;2;1;0;0;0;0;0;0;0;;7;81
"Itraconazole";"Candida tropicalis EUCAST";0;0;0;92;97;57;45;31;16;8;1;3;2;4;0;0;0;0;0;0.125;11;356
"Itraconazole";"Pichia anomala EUCAST";0;0;0;0;1;2;16;7;2;0;0;0;0;0;0;0;0;0;0;;5;28
"Itraconazole";"Saccharomyces cerevisiae Etest";0;0;0;0;0;0;0;0;5;15;10;12;3;0;9;6;0;0;0;;3;60
"Itraconazole";"Saccharomyces cerevisiae EUCAST";0;0;0;1;1;0;1;5;6;3;3;0;0;2;0;0;0;0;0;;5;22
"Kanamycin";"Enterobacter cloacae";0;0;0;0;0;0;1;0;0;7;102;40;4;6;4;1;9;16;0;;1;190
"Kanamycin";"Escherichia coli";0;0;0;0;0;0;3;127;333;368;720;1238;507;107;59;181;34;183;0;8;4;3860
"Kanamycin";"Klebsiella aerogenes";0;0;0;0;0;0;0;0;0;1;20;16;1;0;2;4;2;1;0;;1;47
"Kanamycin";"Klebsiella oxytoca";0;0;0;0;0;0;1;0;0;3;44;34;12;6;4;5;4;2;0;;1;115
"Kanamycin";"Klebsiella pneumoniae";0;0;0;0;0;0;0;0;5;34;234;31;9;7;11;20;9;56;0;;1;416
"Kanamycin";"Klebsiella spp";0;0;0;0;0;0;13;6;17;33;114;24;3;2;2;0;0;0;7;;1;221
"Kanamycin";"Lactobacillus reuteri";0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;16;15;4;7;;1;49
"Kanamycin";"Lactobacillus spp";0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;16;15;4;7;;1;49
"Kanamycin";"Listeria monocytogenes";0;0;0;0;0;0;0;0;4;20;126;51;0;0;0;0;0;0;0;;2;201
"Kanamycin";"Mycobacterium tuberculosis 7H9";0;0;0;0;0;0;17;34;165;781;2009;774;214;54;422;0;0;0;0;;2;4470
"Kanamycin";"Pasteurella multocida";0;0;0;0;0;0;0;2;2;26;44;83;108;61;10;20;10;7;0;;2;373
"Kanamycin";"Proteus mirabilis";0;0;0;0;0;0;0;0;0;0;8;38;33;18;4;3;1;34;0;;1;139
"Kanamycin";"Pseudomonas aeruginosa";0;0;0;0;0;0;1;0;0;2;4;2;2;16;48;150;115;98;0;;1;438
"Kanamycin";"Salmonella spp";0;0;0;0;0;0;0;16;1042;981;520;422;35;2;0;7;0;1;0;;3;3026
"Kanamycin";"Serratia liquefaciens";0;0;0;0;0;0;0;0;0;0;6;7;3;2;0;0;0;0;0;;1;18
"Kanamycin";"Serratia marcescens";0;0;0;0;0;0;0;0;0;0;26;32;8;4;2;1;0;2;0;;1;75
"Kanamycin";"Staphylococcus aureus";0;0;0;0;0;0;0;0;22;84;150;56;4;0;0;0;0;0;0;8;3;316
"Kanamycin";"Staphylococcus coagulase negative";0;0;0;0;0;0;32;42;78;76;36;10;0;1;4;0;0;0;0;;3;279
"Kanamycin";"Staphylococcus epidermidis";0;0;0;0;0;0;0;0;8;26;2;2;3;0;87;2;0;130;0;;1;260
"Ketoconazole";"Candida albicans DIN";7;81;475;248;168;145;246;68;16;8;9;11;24;5;13;12;4;1;0;;1;1541
"Ketoconazole";"Candida albicans Etest";0;0;8;3;5;5;7;4;4;3;1;0;0;0;2;0;0;0;0;;1;42
"Ketoconazole";"Candida albicans EUCAST";0;0;0;260;3;2;1;2;1;1;0;0;1;0;0;0;0;0;0;;3;271
"Ketoconazole";"Candida dubliniensis DIN";0;0;0;0;2;0;0;2;10;7;0;2;0;0;0;0;0;0;0;;1;23
"Ketoconazole";"Candida dubliniensis Etest";0;0;5;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1;10
"Ketoconazole";"Candida dubliniensis EUCAST";0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;4
"Ketoconazole";"Candida famata DIN";0;0;12;3;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;;1;20
"Ketoconazole";"Candida famata EUCAST";0;0;0;5;4;0;1;0;1;1;0;0;1;0;0;0;0;0;0;;6;13
"Ketoconazole";"Candida glabrata DIN";0;0;154;20;15;56;90;85;56;46;19;7;2;0;0;0;0;0;0;;1;550
"Ketoconazole";"Candida glabrata Etest";0;0;0;0;0;0;2;4;5;1;2;2;2;0;1;0;0;0;0;;1;19
"Ketoconazole";"Candida glabrata EUCAST";0;0;0;0;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;;9;7
"Ketoconazole";"Candida glabrata EUCAST";0;0;0;9;13;74;59;82;89;44;23;14;2;3;0;0;0;0;0;;9;412
"Ketoconazole";"Candida guilliermondii DIN";0;0;0;16;1;0;13;21;14;14;7;9;2;0;0;0;0;0;0;;1;97
"Ketoconazole";"Candida guilliermondii Etest";0;0;0;0;0;1;2;0;0;2;3;0;0;0;0;0;0;0;0;;1;8
"Ketoconazole";"Candida guilliermondii EUCAST";0;0;0;22;15;35;3;5;0;0;0;1;0;0;0;0;0;0;0;;9;81
"Ketoconazole";"Candida kefyr EUCAST";0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;13
"Ketoconazole";"Candida krusei DIN";0;0;5;5;0;0;2;5;20;15;12;3;0;0;2;0;0;0;0;;1;69
"Ketoconazole";"Candida krusei Etest";0;0;0;0;0;0;0;0;0;3;5;1;1;0;0;0;0;0;0;;1;10
"Ketoconazole";"Candida krusei EUCAST";0;0;0;7;4;12;8;42;79;38;12;0;0;0;0;0;0;0;0;;9;202
"Ketoconazole";"Candida lusitaniae EUCAST";0;0;0;33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;8;34
"Ketoconazole";"Candida norvegensis Etest";0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;;1;9
"Ketoconazole";"Candida parapsilosis DIN";0;0;40;42;6;8;60;22;4;0;0;0;0;0;0;0;0;0;0;;1;182
"Ketoconazole";"Candida parapsilosis Etest";0;0;1;3;1;2;5;3;0;0;0;2;0;0;0;0;0;0;0;;1;17
"Ketoconazole";"Candida parapsilosis EUCAST";0;0;0;459;80;18;5;6;0;1;0;0;0;0;0;0;0;0;0;;8;569
"Ketoconazole";"Candida pintolopesii EUCAST";0;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;3;5
"Ketoconazole";"Candida tropicalis DIN";0;0;91;17;7;24;118;37;15;2;0;0;1;0;0;0;0;0;0;;1;312
"Ketoconazole";"Candida tropicalis Etest";0;0;0;3;4;11;3;0;1;2;0;1;1;0;0;0;0;0;0;;1;26
"Ketoconazole";"Candida tropicalis EUCAST";0;0;0;249;17;13;5;2;1;1;2;4;0;2;0;0;0;0;0;;8;296
"Ketoconazole";"Cryptococcus neoformans DIN";0;0;22;0;5;9;73;57;56;9;3;0;0;0;0;0;0;0;0;;1;234
"Ketoconazole";"Pichia anomala EUCAST";0;0;0;4;1;7;3;5;2;0;0;0;0;0;0;0;0;0;0;;4;22
"Ketoconazole";"Saccharomyces cerevisiae DIN";0;0;3;0;2;0;3;15;21;0;0;0;0;0;0;0;0;0;0;;1;44
"Ketoconazole";"Saccharomyces cerevisiae EUCAST";0;0;0;3;0;1;5;3;0;3;0;0;0;0;0;0;0;0;0;;5;15
"Levofloxacin";"Acinetobacter anitratus";0;0;0;0;0;10;11;4;2;4;8;26;0;0;0;0;0;0;0;0.5;1;65
"Levofloxacin";"Acinetobacter baumannii";0;0;0;0;54;374;516;195;51;72;81;414;65;30;19;0;0;0;9;0.5;4;1880
"Levofloxacin";"Acinetobacter lwoffii";0;0;0;0;21;131;155;63;9;11;12;15;0;0;0;0;0;0;17;0.5;2;434
"Levofloxacin";"Acinetobacter spp";0;0;0;0;26;296;525;289;89;44;88;93;136;159;13;2;0;0;24;0.5;6;1784
"Levofloxacin";"Aerococcus sanguinicola";0;0;0;0;0;0;0;0;0;5;1;1;1;16;6;0;0;0;0;;1;30
"Levofloxacin";"Aerococcus spp";0;0;0;0;0;0;0;0;11;16;4;2;5;16;6;0;0;0;0;;1;60
"Levofloxacin";"Aerococcus urinae";0;0;0;0;0;0;0;0;11;11;3;1;4;0;0;0;0;0;0;;1;30
"Levofloxacin";"Bacteroides fragilis";0;0;0;0;0;0;1;6;122;200;78;77;39;15;11;2;0;0;0;;5;551
"Levofloxacin";"Bacteroides fragilis group";0;0;0;0;0;0;0;6;100;136;63;104;60;18;11;17;5;0;0;;1;520
"Levofloxacin";"Bacteroides thetaiotaomicron";0;0;0;0;0;0;0;0;2;1;9;33;20;3;0;2;3;0;0;;1;73
"Levofloxacin";"Burkholderia cepacia";0;0;0;0;0;0;1;2;1;7;15;4;3;5;0;0;0;0;0;;3;38
"Levofloxacin";"Citrobacter freundii";0;0;0;1;75;90;25;25;19;9;7;15;63;4;2;0;0;0;0;;4;335
"Levofloxacin";"Citrobacter spp";0;0;0;8;188;170;59;56;21;24;15;11;79;5;5;0;0;0;0;0.125;3;641
"Levofloxacin";"Corynebacterium striatum";0;0;0;0;0;0;1;2;0;0;0;0;0;1;12;0;0;0;0;;1;16
"Levofloxacin";"Enterobacter cloacae";0;0;0;2;264;466;70;24;63;38;22;40;24;6;14;0;1;0;0;;4;1034
"Levofloxacin";"Enterobacter spp";0;0;1;20;539;912;238;96;95;62;43;48;28;7;1;1;0;0;0;0.25;6;2091
"Levofloxacin";"Enterococcus faecalis";0;0;0;0;1;0;32;35;464;2999;1551;134;1065;117;1205;44;6;1;185;4;10;7839
"Levofloxacin";"Enterococcus faecium";0;0;0;0;0;0;7;6;43;123;288;97;41;105;216;107;40;0;0;4;5;1073
"Levofloxacin";"Escherichia coli";0;0;4;81;4578;2292;458;184;329;139;39;172;550;208;108;2;0;0;0;0.25;5;9144
"Levofloxacin";"Haemophilus influenzae";0;7;3409;16458;2652;233;64;25;21;11;16;4;9;0;1;0;0;0;0;0.064;13;22910
"Levofloxacin";"Haemophilus parainfluenzae";0;0;63;187;128;52;24;3;1;2;1;1;1;0;0;0;0;0;0;0.064;2;463
"Levofloxacin";"Helicobacter pylori";3;0;4;28;107;303;788;539;162;64;57;134;101;68;246;0;0;0;0;0.5;3;2604
"Levofloxacin";"Kingella kingae";0;0;0;22;136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;159
"Levofloxacin";"Klebsiella aerogenes";0;0;0;0;29;97;16;12;14;12;3;3;10;7;4;0;0;0;0;;3;207
"Levofloxacin";"Klebsiella oxytoca";0;0;0;3;182;267;35;20;27;22;14;60;14;2;1;0;0;0;0;0.25;4;647
"Levofloxacin";"Klebsiella pneumoniae";0;0;1;3;330;1789;416;136;268;284;130;99;99;64;54;1;0;0;0;0.25;6;3674
"Levofloxacin";"Klebsiella spp";0;0;0;4;349;664;161;68;61;60;16;20;16;2;0;2;0;0;0;0.25;5;1423
"Levofloxacin";"Legionella pneumophila";0;0;92;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;122
"Levofloxacin";"Listeria monocytogenes";0;0;0;0;0;0;0;0;0;76;16;0;0;0;0;0;0;0;0;;2;92
"Levofloxacin";"Moraxella catarrhalis";0;0;6;114;4080;1003;26;5;4;19;2;0;0;0;0;0;0;0;0;0.125;8;5259
"Levofloxacin";"Morganella morganii";0;0;0;4;174;152;31;6;5;17;19;5;14;1;4;0;1;0;0;0.25;5;433
"Levofloxacin";"Mycobacterium tuberculosis 7H9";0;0;0;0;0;0;145;1101;1530;333;210;484;665;0;0;0;0;0;0;;2;4468
"Levofloxacin";"Neisseria gonorrhoeae";0;20;93;11;21;4;3;2;5;0;1;2;2;0;0;0;0;0;0;0.016;2;164
"Levofloxacin";"Neisseria meningitidis";0;1;56;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032;3;108
"Levofloxacin";"Peptostreptococcus spp";0;0;0;0;0;3;3;34;18;8;29;13;8;3;2;1;0;0;0;;1;122
"Levofloxacin";"Prevotella spp";0;0;0;0;0;11;9;13;23;28;12;8;10;2;2;0;0;0;0;;1;118
"Levofloxacin";"Proteus mirabilis";0;0;0;0;241;1827;634;123;45;75;124;98;55;13;19;3;0;0;0;0.25;9;3257
"Levofloxacin";"Proteus spp";0;0;0;0;28;64;8;1;1;0;0;0;0;0;0;0;0;0;0;0.25;1;102
"Levofloxacin";"Proteus vulgaris";0;0;0;2;20;26;9;2;2;3;2;1;1;0;0;1;0;0;0;0.25;3;69
"Levofloxacin";"Pseudomonas aeruginosa";0;0;0;0;19;98;387;2884;4692;2464;1745;1203;470;289;237;296;87;0;0;2;11;14871
"Levofloxacin";"Pseudomonas fluorescens group";0;0;0;0;0;3;19;42;38;10;6;4;1;4;0;0;0;0;116;;1;243
"Levofloxacin";"Salmonella spp";0;0;0;1;20;93;67;9;7;1;0;0;0;0;0;0;0;0;0;0.25;3;198
"Levofloxacin";"Serratia marcescens";0;0;0;0;5;115;379;177;43;69;68;46;31;11;2;0;2;0;158;;5;1106
"Levofloxacin";"Serratia spp";0;0;0;1;8;34;107;81;9;14;16;5;9;3;0;0;0;0;171;0.5;2;458
"Levofloxacin";"Staphylococcus aureus";0;0;0;0;111;1428;10558;8835;1488;310;366;2507;1781;130;39;2;1;0;0;1;13;27556
"Levofloxacin";"Staphylococcus capitis";0;0;0;0;1;2;85;277;40;5;4;13;22;1;5;0;0;0;212;0.5;4;667
"Levofloxacin";"Staphylococcus coagulase negative";0;0;0;0;4;73;1655;1344;206;46;251;580;328;42;32;2;0;0;0;0.5;8;4563
"Levofloxacin";"Staphylococcus epidermidis";0;0;0;0;17;28;2026;2579;272;121;783;1767;3581;144;402;0;0;0;216;0.5;9;11936
"Levofloxacin";"Staphylococcus haemolyticus";0;0;0;0;0;13;92;14;5;3;14;77;12;9;12;1;0;0;0;0.5;3;252
"Levofloxacin";"Staphylococcus hominis";0;0;0;0;2;16;147;50;12;18;54;48;162;0;0;0;0;0;0;0.5;2;509
"Levofloxacin";"Staphylococcus saprophyticus";0;0;0;0;0;3;41;30;126;13;3;20;15;14;20;0;0;0;241;0.5;5;526
"Levofloxacin";"Staphylococcus warneri";0;0;0;0;0;1;40;134;10;3;1;4;9;2;16;0;0;0;249;0.5;3;469
"Levofloxacin";"Stenotrophomonas maltophilia";0;0;0;1;0;7;23;88;375;466;290;108;73;30;3;0;0;0;149;;6;1613
"Levofloxacin";"Streptococcus agalactiae";0;0;0;0;0;1;26;914;424;984;87;11;3;6;2;0;0;0;195;2;10;2653
"Levofloxacin";"Streptococcus bovis";0;0;0;0;0;0;0;1;5;120;43;1;0;0;0;0;0;0;0;2;1;170
"Levofloxacin";"Streptococcus group C";0;0;0;0;0;1;2;28;123;53;0;1;0;0;0;0;0;0;0;1;3;208
"Levofloxacin";"Streptococcus group G";0;0;0;0;0;1;2;103;351;64;5;0;0;0;0;0;0;0;0;1;4;526
"Levofloxacin";"Streptococcus mitis";0;0;0;0;0;1;0;0;36;205;51;2;0;0;0;0;0;0;0;2;1;295
"Levofloxacin";"Streptococcus oralis";0;0;0;0;0;0;0;0;5;81;17;2;0;0;0;0;0;0;0;2;1;105
"Levofloxacin";"Streptococcus pneumoniae";0;0;0;0;0;11;83;380;16757;64740;2574;123;196;374;66;23;4;2;231;2;18;85564
"Levofloxacin";"Streptococcus pyogenes";0;0;0;1;0;1;23;1903;20389;2647;1578;8;10;10;0;0;0;0;238;2;13;26808
"Levofloxacin";"Streptococcus sanguinis";0;0;0;0;0;0;1;2;47;49;16;0;0;0;0;0;0;0;0;2;1;115
"Levofloxacin";"Streptococcus, viridans group";0;0;0;0;0;0;2;16;109;188;70;11;3;3;0;1;0;0;0;2;6;403
"Levofloxacin";"Yersinia enterocolitica";0;0;0;5;60;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0.125;1;73
"Lincomycin";"Listeria monocytogenes";0;0;0;0;0;0;0;0;0;0;1;3;10;165;22;0;0;0;0;;2;201
"Lincomycin";"Staphylococcus aureus";0;0;0;0;0;0;1;1;155;681;39;2;1;10;16;9;0;0;396;2;4;1311
"Lincomycin";"Staphylococcus coagulase negative";0;0;0;0;0;0;0;9;69;103;26;13;8;12;32;7;0;0;0;;3;279
"Linezolid";"Clostridium difficile";0;0;0;0;0;0;1;8;50;111;30;13;1;1;0;0;0;0;0;;1;215
"Linezolid";"Corynebacterium amycolatum";0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;;1;12
"Linezolid";"Corynebacterium jeikeium";0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;;1;12
"Linezolid";"Corynebacterium pseudodiphtheriticum";0;0;1;0;0;1;5;1;3;0;0;0;0;0;0;0;0;0;0;;1;11
"Linezolid";"Corynebacterium spp";0;0;1;0;0;2;6;23;23;4;0;0;0;0;0;0;0;0;0;;5;59
"Linezolid";"Corynebacterium striatum";0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;;1;12
"Linezolid";"Corynebacterium urealyticum";0;0;0;0;0;1;1;5;4;1;0;0;0;0;0;0;0;0;0;;1;12
"Linezolid";"Enterococcus faecalis";0;0;0;0;0;0;15;36;437;3840;3613;381;6;3;5;0;0;0;0;4;26;8336
"Linezolid";"Enterococcus faecium";0;0;0;0;0;0;9;27;373;1680;2889;227;8;1;0;0;0;0;0;4;24;5214
"Linezolid";"Haemophilus influenzae";0;0;0;0;0;6;2;7;5;36;121;1478;10796;8927;2732;178;0;0;0;32;2;24288
"Linezolid";"Lactobacillus reuteri";0;0;0;0;0;0;0;0;0;13;31;5;0;0;0;0;0;0;0;;1;49
"Linezolid";"Lactobacillus spp";0;0;0;0;0;0;0;0;0;13;31;5;0;0;0;0;0;0;0;;1;49
"Linezolid";"Listeria monocytogenes";0;0;0;0;0;0;0;0;0;7;75;49;0;0;0;0;0;0;0;4;2;131
"Linezolid";"Mycobacterium tuberculosis 7H9";0;0;0;0;0;4;99;775;2393;1017;118;30;15;19;0;0;0;0;0;;2;4470
"Linezolid";"Propionibacterium acnes";0;0;0;0;0;0;0;20;195;96;6;0;0;0;0;0;0;0;0;;2;317
"Linezolid";"Staphylococcus aureus";0;0;0;0;0;9;115;183;1624;20065;39100;5403;29;5;1;0;0;0;0;4;28;66534
"Linezolid";"Staphylococcus aureus MRSA";0;0;0;0;0;0;0;0;0;36;1392;1143;2;1;0;0;0;0;0;;6;2574
"Linezolid";"Staphylococcus aureus MSSA";0;0;0;0;0;0;0;0;0;17;1249;350;0;0;0;0;0;0;0;;6;1616
"Linezolid";"Staphylococcus capitis";0;0;0;0;0;0;5;10;69;170;28;0;0;0;0;0;0;0;0;2;2;282
"Linezolid";"Staphylococcus coagulase negative";0;0;0;0;0;4;8;65;557;4175;1476;110;0;0;0;0;0;0;0;2;11;6395
"Linezolid";"Staphylococcus coagulase negative MRSE";0;0;0;0;0;0;0;0;22;470;35;0;0;1;0;0;0;0;0;;4;528
"Linezolid";"Staphylococcus epidermidis";0;0;0;0;0;4;41;375;2078;3945;798;27;1;1;0;0;0;0;0;2;10;7270
"Linezolid";"Staphylococcus epidermidis MSSE";0;0;0;0;0;0;0;0;8;67;9;0;0;0;0;0;0;0;0;;2;84
"Linezolid";"Staphylococcus haemolyticus";0;0;0;0;0;0;2;35;354;701;88;4;1;0;0;0;0;0;0;2;10;1185
"Linezolid";"Staphylococcus hominis";0;0;0;0;0;1;1;17;115;490;42;1;0;1;1;0;0;0;0;2;2;669
"Linezolid";"Staphylococcus lugdunensis";0;0;0;0;0;0;0;1;16;37;12;0;0;0;0;0;0;0;0;2;3;66
"Linezolid";"Staphylococcus saprophyticus";0;0;0;0;0;0;0;0;7;66;61;8;0;0;0;0;0;0;0;2;3;142
"Linezolid";"Staphylococcus warneri";0;0;0;0;0;0;1;0;22;107;17;1;0;0;0;0;0;0;0;2;2;148
"Linezolid";"Streptococcus agalactiae";0;0;0;0;0;0;0;8;145;1703;282;4;0;0;0;0;0;0;0;2;15;2142
"Linezolid";"Streptococcus anginosus";0;0;0;0;0;0;0;11;27;140;17;0;0;0;0;0;0;0;0;;9;195
"Linezolid";"Streptococcus bovis";0;0;0;0;0;0;0;1;19;85;25;0;0;0;0;0;0;0;0;2;1;130
"Linezolid";"Streptococcus constellatus";0;0;0;0;0;0;1;6;33;62;1;0;0;0;0;0;0;0;0;;3;103
"Linezolid";"Streptococcus dysgalactiae";0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;;1;6
"Linezolid";"Streptococcus group C";0;0;0;0;0;0;3;1;12;123;10;0;0;0;0;0;0;0;0;2;3;149
"Linezolid";"Streptococcus group G";0;0;0;0;0;0;0;0;14;554;96;10;0;0;0;0;0;0;0;2;8;674
"Linezolid";"Streptococcus intermedius";0;0;0;0;0;0;0;9;2;1;0;0;0;0;0;0;0;0;0;;2;12
"Linezolid";"Streptococcus mitis";0;0;0;0;0;0;1;3;41;152;4;0;0;0;0;0;0;0;0;2;1;201
"Linezolid";"Streptococcus oralis";0;0;0;0;0;0;0;0;40;218;19;0;1;0;0;0;0;0;0;2;5;278
"Linezolid";"Streptococcus pneumoniae";0;0;0;0;0;10;35;593;4665;39282;15577;18;0;0;0;0;0;0;0;2;18;60180
"Linezolid";"Streptococcus pyogenes";0;0;0;0;0;11;252;287;2941;15716;4206;13;1;0;0;0;0;0;0;2;17;23427
"Linezolid";"Streptococcus sanguinis";0;0;0;0;0;0;0;1;23;69;3;0;0;0;0;0;0;0;0;;1;96
"Linezolid";"Streptococcus, viridans group";0;0;0;0;0;0;0;6;80;555;114;0;0;0;0;0;0;0;0;2;6;755
"Loracarbef";"Acinetobacter spp";0;0;0;0;0;0;2;2;1;1;1;1;2;8;13;1;0;0;0;;1;32
"Loracarbef";"Citrobacter freundii";0;0;0;0;0;0;0;0;2;3;5;2;1;1;0;0;0;0;3;;1;17
"Loracarbef";"Citrobacter spp";0;0;0;0;0;0;0;1;7;8;13;3;0;0;0;0;0;0;3;;1;35
"Loracarbef";"Enterobacter cloacae";0;0;0;0;0;0;0;1;3;11;17;14;6;3;0;1;0;0;22;;1;78
"Loracarbef";"Enterobacter spp";0;0;0;0;0;0;0;1;10;23;16;25;15;3;1;1;2;18;20;;2;135
"Loracarbef";"Enterococcus faecalis";0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;25;6;3;0;;1;40
"Loracarbef";"Escherichia coli";0;0;0;0;0;0;0;10;122;288;90;22;7;4;4;2;0;0;1;;2;550
"Loracarbef";"Haemophilus influenzae";0;0;0;0;0;0;0;3;11;106;137;16;15;44;10;5;2;0;0;4;2;349
"Loracarbef";"Klebsiella aerogenes";0;0;0;0;0;0;0;0;2;7;6;1;1;1;0;0;0;0;1;;1;19
"Loracarbef";"Klebsiella oxytoca";0;0;0;0;0;0;0;0;3;7;4;0;1;0;0;1;0;0;1;;1;17
"Loracarbef";"Klebsiella pneumoniae";0;0;0;0;0;0;0;5;66;26;4;2;0;0;0;0;1;0;2;;1;106
"Loracarbef";"Klebsiella spp";0;0;0;0;0;0;65;109;110;53;13;8;0;1;0;0;2;2;0;;3;363
"Loracarbef";"Morganella morganii";0;0;0;0;0;0;0;2;0;1;1;0;2;0;0;0;0;12;16;;1;34
"Loracarbef";"Proteus mirabilis";0;0;0;0;0;0;0;3;24;138;127;60;11;5;3;0;1;1;5;;3;378
"Loracarbef";"Proteus spp";0;0;0;0;0;0;0;0;0;0;0;1;2;4;6;13;4;19;0;;1;49
"Loracarbef";"Streptococcus pneumoniae";0;0;0;0;0;0;0;5;20;86;84;44;9;19;21;120;57;0;0;;2;465
"Loracarbef";"Streptococcus pyogenes";0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;;1;6
"Mecillinam";"Acinetobacter spp";0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;1;;1;6
"Mecillinam";"Citrobacter freundii";0;0;0;0;0;0;0;0;1;8;3;4;2;1;0;0;0;1;2;;1;22
"Mecillinam";"Citrobacter koseri";0;0;0;0;0;0;0;0;1;8;3;1;1;0;0;0;0;0;0;;1;14
"Mecillinam";"Citrobacter spp";0;0;0;0;0;0;0;0;1;4;0;0;1;1;1;0;0;0;3;;1;11
"Mecillinam";"Enterobacter cloacae";0;0;0;0;0;0;0;2;3;19;16;6;0;0;0;1;0;0;2;;1;49
"Mecillinam";"Enterobacter spp";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;;1;3
"Mecillinam";"Escherichia coli";0;0;0;0;7;224;649;250;165;156;70;27;33;12;15;7;7;8;6;1;4;1636
"Mecillinam";"Klebsiella aerogenes";0;0;0;0;0;0;0;0;0;5;7;10;6;1;0;0;0;0;3;;1;32
"Mecillinam";"Klebsiella pneumoniae";0;0;0;0;1;4;32;51;16;10;2;1;0;0;0;2;1;0;13;1;1;133
"Mecillinam";"Morganella morganii";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;13;;1;18
"Mecillinam";"Proteus mirabilis";0;0;0;0;0;0;0;0;2;13;12;14;2;1;1;1;3;2;3;;1;54
"Mecillinam";"Proteus vulgaris";0;0;0;0;0;0;0;0;1;5;7;1;2;0;0;2;1;1;6;;1;26
"Mecillinam";"Providencia spp";0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;5;;1;10
"Mecillinam";"Providencia stuartii";0;0;0;0;0;0;0;0;0;0;2;1;2;0;2;0;0;2;0;;1;9
"Mecillinam";"Salmonella spp";0;0;0;0;0;0;0;0;2;5;5;3;5;6;12;2;0;2;2;;2;44
"Mecillinam";"Serratia liquefaciens";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;1
"Mecillinam";"Serratia marcescens";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;;1;6
"Mecillinam";"Staphylococcus saprophyticus";0;0;0;0;0;0;0;0;0;0;0;0;5;12;6;1;0;1;0;;1;25
"Meropenem";"Acinetobacter baumannii";0;0;1;15;41;119;418;913;967;907;714;319;264;570;62;59;54;8;10;2;71;5441
"Meropenem";"Acinetobacter lwoffii";0;0;3;2;2;88;58;93;53;34;28;10;4;18;6;1;0;0;0;2;2;400
"Meropenem";"Acinetobacter spp";0;0;1;6;13;434;516;1492;1541;1728;1610;520;333;1198;10;1;0;0;0;2;7;9403
"Meropenem";"Actinomyces israelii";0;47;28;12;3;5;1;1;1;0;0;0;0;0;0;0;0;0;0;;1;98
"Meropenem";"Actinomyces spp";8;76;60;53;24;31;29;16;7;1;0;0;0;0;0;0;0;0;0;;1;305
"Meropenem";"Aerococcus sanguinicola";0;0;0;0;9;16;5;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Meropenem";"Aerococcus spp";0;0;1;3;17;33;6;0;0;0;0;0;0;0;0;0;0;0;0;;1;60
"Meropenem";"Aerococcus urinae";0;0;1;3;8;17;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
